freq,V1_brugada,V1_healthy,V2_brugada,V2_healthy,V3_brugada,V3_healthy
16.0,28.43596395477354,35.951614224982464,33.02439244479354,35.8019722439364,37.52153534711981,34.97707645011343
16.083333333333332,25.243389131329945,34.070549884359444,29.57834430667047,32.96991849119074,32.92618606362864,32.215774099844694
16.166666666666664,28.381427344475995,33.163417905717715,31.73873814978103,32.29995340922009,37.073721754821634,33.44618817770251
16.25,27.101886615982338,33.039313143337566,31.054007009920195,33.24255007378862,35.114831357772786,33.09118199308155
16.333333333333332,25.25105164069597,39.58599123468231,29.400289664220647,38.45720922164519,32.30110142487676,37.964792076709465
16.416666666666664,22.74601752692783,35.04974211707725,26.14759769877451,34.98794507377556,30.29030629211159,35.08410951358391
16.5,22.551716695738797,34.522211666174286,27.24265119810894,34.60517310869968,32.57511923432908,35.08338679410961
16.583333333333332,23.15313316466128,34.6910071468699,25.96200094262054,33.425587989134975,30.326786784099728,34.15057269804803
16.666666666666664,19.4073199742046,38.42945792524511,22.32903953710728,36.992227313025346,26.184760207843667,37.71705155721632
16.75,20.896034210683215,33.56682372274795,23.766753097817418,33.60436964364803,26.449839638810495,33.85383111844258
16.833333333333332,21.51378750938102,32.33102903164659,24.708860809604587,30.58063182461575,27.967435531580957,32.022330114099546
16.916666666666664,21.81993569622256,32.84023930353311,26.115742002285472,32.72160326426859,29.773965942476057,33.06678004056371
17.0,21.238198966269234,31.889403290252744,24.013617853760234,31.94715736837407,28.008609656939278,31.81269646674777
17.083333333333332,24.118577705060197,31.744593266615862,27.640099283397493,31.2221506296385,31.132646955731595,31.179250704454102
17.166666666666664,22.19079678487021,29.08867138931289,25.82093882667773,27.363465015914226,30.001848667117283,28.086026372180132
17.25,21.81256955095382,30.493069993817954,25.397930775312307,29.263291613831974,29.662103416401703,29.95962910292475
17.333333333333332,23.122880810535314,32.70191783584933,28.18475549375481,31.984337583752406,32.70324922780422,32.01586302880254
17.416666666666664,22.306033699095476,32.708016725839435,26.20624031245912,31.45369162171134,29.675693425838524,31.743865380246895
17.5,24.0238742422666,33.65406255411324,26.63609297795097,33.78038492843286,29.33097457002507,33.88520649564472
17.583333333333332,20.562611864077518,29.548881998547216,23.59159900818444,29.21130358146441,27.53238509872192,30.711523336583607
17.666666666666664,20.30167938199172,33.045529179836784,23.128983600216316,32.53434950599215,27.349407416187784,33.161592842935825
17.75,18.909995231970473,33.71709743297407,21.84113371483504,33.304948275997475,25.112005934176977,34.291984352791516
17.833333333333332,18.895588374224086,31.878810334036828,19.931148510294296,29.97966750478032,23.93526438278107,31.132855937554517
17.916666666666664,21.311285798210985,28.632425330696844,23.260310389313222,27.931560986856127,27.485961159115323,28.387033922684633
18.0,17.944424703206657,28.414580373333234,20.185229621128503,27.39574225025857,24.35603809323565,27.409889433703377
18.083333333333332,20.101736939184114,32.47821205326855,21.80266727687803,30.565217251490903,25.796262750429985,31.71804983829811
18.166666666666664,17.053678554085604,30.40958947776052,19.273295686786874,29.071701093687984,22.900396043745257,30.311156769301505
18.25,17.572376509286848,29.292271213325783,20.67190018820096,29.687393526187822,23.925409969658514,31.158768235095877
18.333333333333332,19.726418872100574,27.541063289666052,23.084240470092322,28.507664930105534,26.431383200173965,28.395229712800933
18.416666666666664,19.27866206756619,26.100583798011776,22.91497550452406,23.29145075812221,26.765081693031757,24.39623777765296
18.5,19.274552082274045,25.667677404341937,22.508653527019913,24.536035981258756,25.72499655909606,26.017916298109533
18.583333333333332,19.658536403706936,29.023128535213203,22.07263059047279,27.88342602176199,25.88125772223817,28.56683265760102
18.666666666666664,20.60775949648951,29.669620640478,24.20834006807901,29.30143353941153,27.493728712194113,30.08386677670576
18.75,19.010948188742113,29.228417654590057,20.839274511656697,28.845925414256275,23.507087739512258,30.758214486527855
18.833333333333332,22.282115074657554,28.347855142694165,24.03125690631654,27.515349692688773,28.113585040127376,29.355590102310885
18.916666666666664,19.402506856084674,25.561324129007374,21.83090784974232,25.812272424906958,26.246229915464795,26.625644816467283
19.0,16.93381213582436,27.50016383208748,18.695909843046522,26.760055460025978,21.77925004433998,27.894418271281456
19.083333333333332,18.33902021648273,28.502281477658954,19.529492226154023,25.394337568903214,23.58895777704781,27.373454135402163
19.166666666666664,18.726400670747584,24.56354016018558,20.747158734565097,22.859520141368908,24.620724268788766,24.223469747785533
19.25,17.703975262713804,26.448754219002506,18.670887465992234,26.101506363815698,22.81218888702222,27.06659698542915
19.333333333333332,15.585384050991436,26.7066033622921,16.459783575897465,25.738488324710374,18.9444581878107,26.505300509155877
19.416666666666664,15.498433271993436,28.197868890458032,17.590290636302303,25.895287679823166,21.7554757605978,27.659424112380016
19.5,15.989973400944178,21.841493401383616,18.05970013813546,21.34331401639464,22.166026812404642,23.393803689582153
